date,code,close,high,low,open,p_change,turnover,volume,t_volue
2017/11/1,'002230,53.12,54.54,53.07,53.6,-0.8955,3.3942,44210433,73767405519
2017/11/2,'002230,56.8,57.8,53.25,53.25,6.9277,6.9441,90449734,78877798070
2017/11/3,'002230,57,58.97,56.06,56.5,0.3521,6.1051,79521877,79155536796
2017/11/6,'002230,57.37,57.94,56.3,57.11,0.6491,4.0272,52455711,79669353438
2017/11/7,'002230,60.1,60.5,58.61,58.61,4.7586,6.0373,78638131,83460487043
2017/11/8,'002230,59.08,60.33,58.72,60.15,-1.6972,4.5402,59138331,82044019542
2017/11/9,'002230,59.32,59.88,57.5,59.31,0.4062,4.2755,55690190,82377306013
2017/11/10,'002230,58.28,60.88,58.25,59.95,-1.7532,4.738,61714710,80933064640
2017/11/13,'002230,64.11,64.11,57.67,58,10.0034,9.5681,124628422,89029148491
2017/11/14,'002230,66.33,68.79,64.87,65.5,3.4628,8.913,116095334,92112048345
2017/11/15,'002230,63,67.35,62.12,66,-5.0204,7.8488,102234212,87487698564
2017/11/16,'002230,67.38,69.28,64.3,65.19,6.9524,8.2656,107662995,93570176655
2017/11/17,'002230,67.15,70.7,66.1,67.36,-0.3413,8.1981,106783275,93250777120
2017/11/20,'002230,70.26,70.51,67.5,68,4.6314,7.2488,94418945,97569614303
2017/11/21,'002230,70.19,70.61,68.2,70.25,-0.0996,5.5032,71681875,97472405749
2017/11/22,'002230,71.18,74.76,68.9,70.7,1.4105,8.1078,105607994,98847212441
2017/11/23,'002230,66.82,69.69,66.03,69.6,-6.1253,6.5961,85916622,92792508223
2017/11/24,'002230,63.24,67.29,63,66.8,-5.3577,5.5149,71834564,87820985035
2017/11/27,'002230,61.55,64.59,60.91,63.51,-2.6724,4.5224,58906777,85474092803
2017/11/28,'002230,67,67.71,61.81,62,8.8546,6.2166,80973610,93042473076
2017/11/29,'002230,67.09,68.86,64.81,66.5,0.1343,5.7014,74263531,93167455503
2017/11/30,'002230,65.86,66.97,64.51,65.06,-1.8334,3.7748,49168173,91459362340
2017/12/1,'002230,68.74,69.8,64.8,65.98,4.3729,5.3554,69756065,95458799989
2017/12/4,'002230,67.78,68.95,66.36,68.95,-1.3966,4.1084,53513710,94125654106
2017/12/5,'002230,62.81,67.6,61.5,67,-7.3325,6.174,80418484,87223846775
2017/12/6,'002230,64,64.52,60.8,62.93,1.8946,4.8736,63480585,88876392192
2017/12/7,'002230,61.16,63.1,61.11,62.85,-4.4375,3.565,46435390,84932502289
2017/12/8,'002230,60.5,62.76,60.5,61.69,-1.0791,3.378,44000140,84015964494
2017/12/11,'002230,62.13,63,60.01,60.45,2.6942,4.296,56184612,86279535108
2017/12/12,'002230,61.89,63.19,61.56,62.4,-0.3863,3.3241,43473602,85946248637
2017/12/13,'002230,62.36,62.39,61.2,61.97,0.7594,2.5322,33117102,86598934642
2017/12/14,'002230,60.79,62.29,60.46,62,-2.5176,3.2904,43032673,84418685646
2017/12/15,'002230,61.2,62.85,60.79,61.97,0.6745,3.3527,43846988,84988050034
2017/12/18,'002230,58.73,62.86,58.58,62.52,-4.0359,4.2428,55488485,81557976772
2017/12/19,'002230,59.68,59.77,58.5,58.74,1.6176,2.3441,30656401,82877235719
2017/12/20,'002230,61.5,62.05,58.9,59.91,3.0496,3.5769,46780320,85404658122
2017/12/21,'002230,61.79,62.44,60.85,61,0.4715,2.9488,38565789,85807379274
2017/12/22,'002230,61.76,62.89,61.42,61.78,-0.0486,2.0573,26905448,85765718465
2017/12/25,'002230,61.92,62.28,59.88,61.5,0.2591,2.881,37679069,85987909446
2017/12/26,'002230,61.38,61.98,60.9,61.92,-0.8721,1.575,20598762,85238014887
2017/12/27,'002230,59.64,61.84,59.55,61.3,-2.8348,2.3636,30911816,82821687974
2017/12/28,'002230,58.82,60.35,58.63,58.99,-1.3749,2.0478,26782048,81682959199
2017/12/29,'002230,59.14,60.19,59.01,59.6,0.544,1.3849,18112087,82127341160
2018/1/2,'002230,60.57,60.84,58.9,60,2.418,2.5378,33190393,84113173048
2018/1/3,'002230,62,62.6,60.17,60.61,2.3609,3.2815,42916975,86099004936
2018/1/4,'002230,62.94,63.58,61.61,62.31,1.5161,3.0698,40147181,87404376946
2018/1/5,'002230,61.95,63.56,61.8,63.06,-1.5729,2.2791,29807177,86029570255
2018/1/8,'002230,61.26,62.2,60.21,62.02,-1.1138,2.235,29229586,85071371651
2018/1/9,'002230,61.53,61.98,60.68,61.2,0.4407,1.8391,24051903,85446318931
2018/1/10,'002230,60.37,61.78,59.67,61.78,-1.8853,2.1626,28283717,83835434322
2018/1/11,'002230,66.41,66.41,59.69,60.5,10.005,6.9602,91027518,92223143836
2018/1/12,'002230,64.82,67.4,64.7,66.9,-2.3942,4.6471,60775978,90015120967
2018/1/15,'002230,65.01,66.25,63.87,65.1,0.2931,3.9746,51980645,90278972756
2018/1/16,'002230,66.13,66.46,64.97,65.38,1.7228,3.6983,48367757,91834309620
2018/1/17,'002230,61.55,65.75,60.08,65.7,-6.9258,5.0885,66549074,85474092803
2018/1/18,'002230,61.37,62.41,60.88,61.94,-0.2924,1.9859,25971882,85224127950
2018/1/19,'002230,61.66,62.39,60.91,61.8,0.4725,1.71,22364059,85626849103
2018/1/22,'002230,61.93,62.87,59.01,61.72,0.4379,2.4537,32090065,86001796382
2018/1/23,'002230,61.52,62.76,61.4,61.93,-0.662,1.6984,22212270,85432431995
2018/1/24,'002230,62.55,62.69,60.18,61.4,1.6743,3.0735,40195675,86862786431
2018/1/25,'002230,60.95,62.7,60.8,62.7,-2.558,2.7347,35765711,84640876627
2018/1/26,'002230,60.21,61.49,59.81,60.01,-1.2141,2.0097,26283943,83613243342
2018/1/29,'002230,60.09,61.31,59.2,60.62,-0.1993,2.0965,27418232,83446600107
2018/1/30,'002230,60.1,60.8,59.51,59.81,0.0166,1.3468,17613317,83460487043
2018/1/31,'002230,54.96,59.96,54.6,59.6,-8.5524,4.3092,56357102,76322601795
2018/2/1,'002230,52.41,55.69,51.66,54.98,-4.6397,2.9758,38918412,72781433044
2018/2/2,'002230,52.75,53.76,51.33,52.55,0.6487,2.1246,27786613,73253588877
2018/2/5,'002230,51.09,52.08,50.5,51,-3.1469,1.7142,22418951,70948357455
2018/2/6,'002230,46.49,49.9,46.3,49,-9.0037,3.7983,49675542,64560366766
2018/2/7,'002230,46.84,48.2,45.8,47.88,0.7529,2.5238,33006407,65046409536
2018/2/8,'002230,49.03,50.2,46.84,47,4.6755,2.6917,35202801,68087648581
2018/2/9,'002230,47.42,49.28,46.47,47.02,-3.2837,2.4652,32240114,65851851840
2018/2/12,'002230,49.78,50.68,48.18,48.8,4.9768,2.5535,33394923,69129168802
2018/2/13,'002230,49.89,50.72,49.5,50.53,0.221,1.9376,25340508,69281925101
2018/2/14,'002230,49.95,50.41,49.76,50,0.1203,1.1926,15597001,69365246719
2018/2/22,'002230,53.7,54.37,50.13,50.68,7.5075,2.8864,37748573,74572847824
2018/2/23,'002230,53.3,53.86,52.51,53.5,-0.7449,1.8139,23722137,74017370372
2018/2/26,'002230,54.52,55.96,53.8,53.8,2.2889,3.1602,41329885,75711576599
2018/2/27,'002230,55.09,56.17,54.53,55.05,1.0455,2.4126,31553235,76503131967
2018/2/28,'002230,55.19,56.2,54.72,55.5,0.1815,2.2381,29270399,76642001329
2018/3/1,'002230,56.77,57.25,54.5,54.7,2.8628,3.306,43237150,78836137262
2018/3/2,'002230,55.57,57.17,55.57,56.2,-2.1138,2.0849,27266726,77169704908
2018/3/5,'002230,56.48,56.96,55.6,56.78,1.6376,2.2016,28793707,78433416109
2018/3/6,'002230,58.02,59.95,56.48,56.77,2.7266,4.1653,54474450,80572004297
2018/3/7,'002230,57.62,58.49,57.1,57.9,-0.6894,2.1694,28372043,80016526845
2018/3/8,'002230,57.19,58.47,56.59,57.73,-0.7463,2.0841,27256351,79419388585
2018/3/9,'002230,58.12,58.84,56.74,57.25,1.6262,2.6668,34876599,80710873659
2018/3/12,'002230,60.4,62.3,59.92,60.28,3.9229,4.1933,54841503,83877095131
2018/3/13,'002230,61,62.16,59.51,60.19,0.9934,3.662,47893112,84710311308
2018/3/14,'002230,62,63.68,60.15,60.5,1.6393,4.5291,59232439,86099004936
2018/3/15,'002230,61.85,62.37,59.94,62,-0.2419,3.352,43838437,85890700892
2018/3/16,'002230,61.5,63.36,61.38,61.78,-0.5659,2.7878,36459046,85404658122
2018/3/19,'002230,63.05,63.62,61.21,61.72,2.5203,3.6919,48283944,87557133245
2018/3/20,'002230,61.59,62.8,61.08,62.18,-2.3156,2.7092,35432244,85529640549
2018/3/21,'002230,58.99,62.09,58.92,61.67,-4.2215,3.4248,44790620,81919037116
2018/3/22,'002230,58.88,59.75,58.59,59.35,-0.1865,2.2127,28938261,81766280817
2018/3/23,'002230,54.22,57.45,53.33,55.75,-7.9144,4.4659,58406929,75294968510
2018/3/26,'002230,57.1,57.19,53.3,53.7,5.3117,3.6762,48077993,79294406159
2018/3/27,'002230,60.02,60.29,57.87,57.87,5.1138,3.8862,50825487,83349391553
2018/3/28,'002230,58.99,59.9,58.66,58.88,-1.7161,2.1116,27615833,81919037116
2018/3/29,'002230,59.09,60.6,57.95,60.3,0.1695,2.3065,30165253,82057906479
2018/3/30,'002230,60.83,61.31,59.68,59.68,2.9447,3.1207,40813227,84474233391
2018/4/2,'002230,60.73,62.2,60.2,62,-0.1644,3.1149,40737837,84335364028
2018/4/3,'002230,59.27,59.6,58.7,59.6,-2.4041,2.2801,29820333,82307871332
2018/4/4,'002230,57.08,59.67,56.88,59.5,-3.695,3.0354,39698509,79266632286
2018/4/9,'002230,57.28,57.96,55.69,57.08,0.3504,1.9075,24947007,79544371012
2018/4/10,'002230,57.96,58,56.41,57.4,1.1872,1.9857,25969190,80488682679
2018/4/11,'002230,57.99,58.85,57.7,58,0.0518,1.6301,21318398,80530343488
2018/4/12,'002230,56.73,58.2,56.56,57.77,-2.1728,1.5683,20510055,78780589516
2018/4/13,'002230,56.94,58.22,56.91,57.6,0.3702,1.5379,20112520,79072215178
2018/4/16,'002230,57.12,57.3,56.03,56.3,0.3161,1.465,19159107,79322180031
2018/4/17,'002230,54.81,57.95,53.9,57.44,-4.0441,2.5837,33791044,76114297751
2018/4/18,'002230,57.25,57.68,54,55.78,4.4517,2.8383,37120254,79502710203
2018/4/19,'002230,57.8,59.2,57,57.29,0.9607,2.8978,37898870,80266491698
2018/4/20,'002230,56.17,58.3,55.88,57.7,-2.8201,2.2117,28925392,78002921085
2018/4/23,'002230,58.28,58.91,56.59,56.89,3.7565,3.0523,39919234,80933064640
2018/4/24,'002230,57.51,57.55,55,55.7,-1.3212,3.603,47121255,79863770546
2018/4/25,'002230,57.57,58.18,56.6,57.4,0.1043,2.4024,31418870,79947092164
2018/4/26,'002230,54.95,57.5,54.88,57.5,-4.551,2.8411,37156103,76308714859
2018/4/27,'002230,52.78,55.69,51.76,55.38,-3.949,2.6859,35126719,73295249686
2018/5/2,'002230,53.3,53.87,52.82,53,0.9852,1.259,16465192,74017370372
2018/5/3,'002230,54.17,54.48,51.96,53.4,1.6323,1.7474,22852458,75225533829
2018/5/4,'002230,54.2,55.27,54.13,54.54,0.0554,1.4364,18785406,75267194638
2018/5/7,'002230,55.45,55.77,54.62,55.35,2.3063,1.8151,23738784,76982362188
2018/5/8,'002230,56.37,56.45,55.06,55.6,1.6592,1.9253,25179097,78259616889
2018/5/9,'002230,55.7,56.17,55.39,56.17,-1.1886,1.4729,19263622,77329442270
2018/5/10,'002230,55.81,56.1,55.33,55.74,0.1975,1.1933,15606016,77482157506
2018/5/11,'002230,55.4,56.28,55.4,56.02,-0.7346,1.1104,14522230,76912946171
2018/5/14,'002230,38.39,39.35,37.1,37.3,4.1226,3.3902,66507013,79946426088
2018/5/15,'002230,38.51,38.79,37.3,38.65,0.3126,2.1228,41643393,80196323747
2018/5/16,'002230,38,38.26,37.75,38.02,-1.3243,1.4085,27631685,79134258696
2018/5/17,'002230,37.77,38.57,37.62,38,-0.6053,1.3332,26153564,78655288183
2018/5/18,'002230,37.16,38.06,36.51,37.81,-1.615,1.7973,35258801,77384975083
2018/5/21,'002230,37.98,38.25,37.61,37.64,2.2067,1.7312,33961628,79092609086
2018/5/22,'002230,37.9,38.17,37.45,38.17,-0.2106,1.1019,21617068,78926010647
2018/5/23,'002230,37.4,37.94,37.35,37.88,-1.3193,1.1727,23004927,77884770401
2018/5/24,'002230,37.25,37.75,37.22,37.5,-0.4011,0.8868,17397135,77572398327
2018/5/25,'002230,36.41,37.53,36.11,37.2,-2.255,1.534,30093633,75823114714
2018/5/28,'002230,36.68,37.1,35.9,36.29,0.7416,1.0799,21184637,76385384447
2018/5/29,'002230,36.56,37.15,36.45,36.68,-0.3272,0.8529,16731669,76135486788
2018/5/30,'002230,34.88,35.93,34.77,35.88,-4.5952,1.524,29896594,72636919561
2018/5/31,'002230,36.21,36.55,35.27,35.65,3.8131,1.6085,31555478,75406618615
2018/6/1,'002230,37.65,39.28,35.82,36.01,3.9768,3.3266,65259064,78405390524
2018/6/4,'002230,37.71,38.38,37.32,37.97,0.1594,1.7622,34570214,78530339353
2018/6/5,'002230,38.19,38.25,37.5,37.99,1.2729,1.902,37311997,79529929990
2018/6/6,'002230,37.9,38.46,37.68,38.25,-0.7594,1.4681,28799472,78926010647
2018/6/7,'002230,37.14,38.05,37,37.8,-2.0053,1.4749,28932912,77343325473
2018/6/8,'002230,36.47,37.14,36.15,37.12,-1.804,1.3672,26820593,75948063543
2018/6/11,'002230,36.32,36.8,36.07,36.47,-0.4113,0.8897,17453934,75635691469
2018/6/12,'002230,36.79,36.8,35.82,36.51,1.2941,1.0378,20359209,76614457301
2018/6/13,'002230,35.63,36.64,35.6,36.5,-3.153,1.1969,23480840,74198779930
2018/6/14,'002230,35.61,36.25,35.52,35.71,-0.0561,0.8231,16146778,74157130320
2018/6/15,'002230,35.51,35.99,35.28,35.99,-0.2808,1.0184,19978749,73948882271
2018/6/19,'002230,31.96,35.39,31.96,35.39,-9.9972,2.9376,57627485,66556076524
2018/6/20,'002230,32,32.46,30.38,32,0.1252,2.6143,51285273,66639375744
2018/6/21,'002230,30.51,32.17,30.5,32.02,-4.6563,1.8701,36686187,63536479811
2018/6/22,'002230,30.85,31.09,29.55,30,1.1144,1.3964,27394222,64244523178
2018/6/25,'002230,30.4,31.39,30.39,31.31,-1.4587,1.1319,22204661,63307406957
2018/6/26,'002230,31.3,31.6,29.5,29.6,2.9605,1.7513,34356127,65181639400
2018/6/27,'002230,30.77,31.39,30.58,31.39,-1.6933,1.1368,22300327,64077924739
2018/6/28,'002230,30.37,31.37,30.28,30.73,-1.3,1.0715,21019641,63244932542
2018/6/29,'002230,32.07,32.15,30.41,30.6,5.5976,1.9917,39071216,66785149378
2018/7/2,'002230,31.88,32.8,31.25,32.28,-0.5925,1.8663,36612107,66389478085
2018/7/3,'002230,32.85,33.38,31.52,31.8,3.0427,2.2148,43448157,68409484162
2018/7/4,'002230,31.94,32.91,31.85,32.75,-2.7702,1.448,28405865,66514426915
2018/7/5,'002230,30.85,32.16,30.77,31.79,-3.4126,1.2796,25102585,64244523178
2018/7/6,'002230,31.04,31.93,30.5,31.15,0.6159,1.5274,29964171,64640194472
2018/7/9,'002230,31.95,32.1,31.3,31.49,2.9317,1.4566,28575036,66535251719
2018/7/10,'002230,32.02,32.09,31.58,31.9,0.2191,1.1266,22100138,66681025354
2018/7/11,'002230,31.27,31.66,30.86,31.4,-2.3423,1.3086,25671156,65119164985
2018/7/12,'002230,32.61,33,31.45,31.46,4.2853,2.4068,47215603,67909688844
2018/7/13,'002230,32.64,32.76,32.29,32.61,0.092,1.2859,25227005,67972163259
2018/7/16,'002230,32.62,33.14,32.36,32.9,-0.0613,1.0434,20469632,67930513649
2018/7/17,'002230,32.14,32.79,31.64,32.79,-1.4715,1.3414,26315004,66930923013
2018/7/18,'002230,31.7,32.38,31.65,32.31,-1.369,1.0366,20335317,66014631596
2018/7/19,'002230,31.02,31.85,30.9,31.8,-2.1451,1.1646,22846388,64598544862
2018/7/20,'002230,31.61,31.8,30.86,30.99,1.902,1.2184,23901516,65827208352
2018/7/23,'002230,32.4,32.48,31.35,31.56,2.4992,1.5943,31275222,67472367941
2018/7/24,'002230,32.9,33.16,32.22,32.61,1.5432,2.2435,44011975,68513608187
2018/7/25,'002230,32.68,33.55,32.48,33.1,-0.6687,1.715,33643604,68055462479
2018/7/26,'002230,32.3,32.89,32.03,32.67,-1.1628,1.1334,22235128,67264119892
2018/7/27,'002230,32,32.49,31.83,32.38,-0.9288,0.8182,16051150,66639375744
2018/7/30,'002230,32.23,32.64,31.79,31.98,0.7188,1.2495,24512613,67118346257
2018/7/31,'002230,31.41,32.15,31.05,32.12,-2.5442,1.1382,22328766,65410712254
2018/8/1,'002230,31.12,32.1,31.1,31.42,-0.9233,0.9599,18830252,64806792911
2018/8/2,'002230,29.89,31.19,29,31.11,-3.9524,1.9505,38263763,62245341906
2018/8/3,'002230,29.13,29.95,29.01,29.87,-2.5427,1.0241,20089574,60662656732
2018/8/6,'002230,27.61,29.02,27.28,29.01,-5.218,1.6574,32513799,57497286384
2018/8/7,'002230,28.25,28.25,26.93,27.66,2.318,1.8285,35870231,58830073899
2018/8/8,'002230,27.14,28.1,27.11,27.8,-3.9292,1.2646,24807891,56518520553
2018/8/9,'002230,28.45,29.13,27.1,27.23,4.8268,2.2103,43360198,59246569997
2018/8/10,'002230,30.07,30.31,28.31,28.5,5.6942,2.8426,55764369,62620188394
2018/8/13,'002230,30.74,30.89,29.4,29.7,2.2281,2.6476,51939642,64015450324
2018/8/14,'002230,30.12,30.64,29.96,30.64,-2.0169,1.5452,30312234,62724312419
2018/8/15,'002230,29.41,30.25,29.29,30.12,-2.3572,1.6823,33001909,61245751270
2018/8/16,'002230,29.37,29.95,28.74,28.82,-0.136,1.4611,28662716,61162452050
2018/8/17,'002230,28.8,29.89,28.61,29.68,-1.9408,1.2223,23977820,60264878170
2018/8/20,'002230,29.5,29.5,28.3,28.5,2.4306,1.1907,23359368,61729649514
2018/8/21,'002230,29.9,30.19,29.37,29.6,1.3559,1.5888,31167470,62566661711
2018/8/22,'002230,28.82,29.83,28.51,29.82,-3.612,1.5462,30332184,60306728779
2018/8/23,'002230,29.2,29.58,28.75,28.81,1.3185,1.2694,24901507,61101890366
2018/8/24,'002230,29.16,29.79,29.07,29.21,-0.137,1.2416,24356362,61018189147
2018/8/27,'002230,30.19,30.2,29.26,29.4,3.5322,1.8499,36289824,63173495554
2018/8/28,'002230,29.94,30.6,29.76,30.51,-0.8281,1.4319,28090590,62650362931
2018/8/29,'002230,31.9,32.35,29.77,29.94,6.5464,4.1468,81350373,66751722695
2018/8/30,'002230,32.02,32.28,31.51,31.87,0.3762,2.7797,54531419,67002826354
2018/8/31,'002230,31.25,31.8,30.88,31.78,-2.4047,2.1692,42554744,65391577875
2018/9/3,'002230,31.55,31.6,30.45,31,0.96,1.6477,32324225,66019337023
2018/9/4,'002230,31.84,32.15,30.9,31.3,0.9192,1.9691,38627926,66626170865
2018/9/5,'002230,31.23,32.25,31.17,31.6,-1.9158,1.9123,37515414,65349727265
2018/9/6,'002230,31.63,32.09,30.91,31.01,1.2808,1.9919,39076032,66186739462
2018/9/7,'002230,30.87,32.34,30.5,31.63,-2.4028,2.3445,45992317,64596416288
2018/9/10,'002230,29.12,30.8,28.91,30.8,-5.6689,1.9853,38945549,60934487927
2018/9/11,'002230,29.41,29.77,28.9,29.2,0.9959,0.988,19381592,61541321770
2018/9/12,'002230,29.22,29.78,29.09,29.58,-0.646,0.8987,17630696,61143740976
2018/9/13,'002230,29.7,29.97,28.94,29.84,1.6427,1.112,21815048,62148155612
2018/9/14,'002230,29.45,30.3,29.41,29.75,-0.8418,1.2833,25175921,61625022989
2018/9/17,'002230,29.67,29.83,28.91,29.45,0.747,1.2732,24977151,62085379698
2018/9/18,'002230,29.76,29.83,28.99,29.38,0.3033,1.4424,28296784,62273707442
2018/9/19,'002230,30.3,30.46,29.41,29.68,1.8145,1.7019,33386281,63403673908
2018/9/20,'002230,29.94,30.57,29.9,30.3,-1.1881,1.0186,19983159,62650362931
2018/9/21,'002230,30.1,30.36,29.67,30,0.5344,1.4186,27830287,62985167809
2018/9/25,'002230,28.93,29.28,28.11,28.8,-3.887,2.0116,39462677,60536907134
2018/9/26,'002230,28.96,29.38,28.83,29.12,0.1037,1.2888,25282966,60599683048
2018/9/27,'002230,28.27,29.35,28.23,29.16,-2.3826,1.3285,26062720,59155837009
2018/9/28,'002230,28.57,28.65,28.21,28.5,1.0612,1.0806,21198327,59783596156
2018/10/8,'002230,27.04,28.06,27,27.88,-5.3553,1.3776,27025290,56582024504
2018/10/9,'002230,27.15,27.52,26.98,27.3,0.4068,0.756,14831419,56812202858
2018/10/10,'002230,26.9,27.35,26.16,27.17,-0.9208,1.1027,21632270,56289070235
2018/10/11,'002230,24.21,25.8,24.21,25.8,-10,2.1753,42674642,50660163211
2018/10/12,'002230,23.11,23.68,21.83,23.68,-4.5436,2.896,56812692,48358379670
2018/10/15,'002230,22.56,23.45,22.45,23,-2.3799,1.6925,33202799,47207487900
2018/10/16,'002230,20.3,22.5,20.3,22.36,-10.0177,3.4074,66844435,42478368988
2018/10/17,'002230,20.93,21.25,19.8,20.56,3.1034,3.3599,65912367,43796663198
2018/10/18,'002230,20.78,21.25,20.42,20.5,-0.7167,2.1992,43143250,43482783624
2018/10/19,'002230,21.38,21.55,20.35,20.5,2.8874,2.4149,47374606,44738301919
2018/10/22,'002230,23.52,23.52,21.41,21.8,10.0094,3.5839,70306229,49216317172
2018/10/23,'002230,23.29,24.08,22.93,23.58,-0.9779,2.881,56517895,48735035159
2018/10/24,'002230,22.77,23.26,22.35,22.94,-2.2327,2.0441,40099071,47646919303
2018/10/25,'002230,22.2,22.45,21.3,21.67,-2.5033,1.9633,38514293,46454176922
2018/10/26,'002230,22.2,22.77,22.08,22.5,0,1.246,24442818,46454176922
2018/10/29,'002230,21.95,22.6,21.8,22.25,-1.1261,1.1789,23127633,45931044299
2018/10/30,'002230,22.24,22.58,21,21.74,1.3212,1.6556,32479613,46537878142
2018/10/31,'002230,22.57,22.78,22.28,22.4,1.4838,1.418,27817595,47228413204
2018/11/1,'002230,24.34,24.83,24.01,24.41,7.8423,5.7715,113222664,50932192175
2018/11/2,'002230,24.75,24.94,24.37,24.83,1.6845,4.3658,85645606,51790129677
2018/11/5,'002230,24.93,25.37,24.4,24.74,0.7273,2.9154,57192420,52166785166
2018/11/6,'002230,24.2,24.9,23.58,24.9,-2.9282,2.3643,46382116,50639237906
2018/11/7,'002230,23.96,24.65,23.93,24.52,-0.9917,1.6036,31458552,50137030588
2018/11/8,'002230,23.72,24.25,23.65,24.16,-1.0017,1.432,28091389,49634823270
2018/11/9,'002230,23.74,24,23.51,23.66,0.0843,1.0209,20027801,49676673880
2018/11/12,'002230,24.32,24.38,23.38,23.48,2.4431,1.5435,30278583,50890341565
2018/11/13,'002230,24.5,24.74,23.85,24,0.7401,1.8729,36741091,51266997054
2018/11/14,'002230,24.29,24.75,24.25,24.59,-0.8571,1.4475,28396350,50827565651
2018/11/15,'002230,25.39,25.66,24.5,24.5,4.5286,2.9268,57415995,53129349192
2018/11/16,'002230,25.51,25.9,24.97,25.2,0.4726,2.7012,52990413,53380452851
2018/11/19,'002230,25.43,25.79,24.91,25.48,-0.3136,2.0974,41146195,53213050412
2018/11/20,'002230,24.75,26.14,24.7,25.43,-2.674,2.5317,49665427,51790129677
2018/11/21,'002230,24.9,24.94,24.11,24.19,0.6061,1.4503,28451352,52104009251
2018/11/22,'002230,25.8,26.08,25.12,25.17,3.6145,2.8338,55591626,53987286694
2018/11/23,'002230,24.8,25.8,24.34,25.8,-3.876,2.2793,44714324,51894756202
2018/11/26,'002230,24.75,25.25,24.39,24.8,-0.2016,1.0781,21149021,51790129677
2018/11/27,'002230,25.15,25.73,24.89,25.11,1.6162,1.761,34545696,52627141874
2018/11/28,'002230,25.09,25.3,24.46,25.14,-0.2386,1.451,28464322,52501590044
2018/11/29,'002230,24.48,25.54,24.46,25.34,-2.4312,1.3135,25767067,51225146444
2018/11/30,'002230,24.62,24.65,23.94,24.25,0.5719,1.1502,22564770,51518100713
2018/12/3,'002230,25.35,25.8,25.17,25.79,2.9651,1.7556,34439448,53045647972
2018/12/4,'002230,25.3,25.49,24.98,25.35,-0.1972,1.2959,25421737,52941021448
2018/12/5,'002230,25.2,25.41,24.8,24.99,-0.3953,1.0459,20517220,52731768398
2018/12/6,'002230,24.5,25.09,24.45,25.02,-2.7778,1.1502,22564720,51266997054
2018/12/7,'002230,24.48,24.86,24.41,24.6,-0.0816,0.5938,11648738,51225146444
2018/12/10,'002230,24.32,24.65,24.01,24.2,-0.6536,0.6821,13411848,50890341565
2018/12/11,'002230,24.44,24.59,24.21,24.59,0.4934,0.5274,10371234,51141445225
2018/12/12,'002230,24.32,24.6,24.29,24.56,-0.491,0.5506,10826642,50890341565
2018/12/13,'002230,24.66,24.78,24.33,24.4,1.398,0.9803,19277032,51601801933
2018/12/14,'002230,24.74,25.75,24.5,24.54,0.3244,2.714,53368007,51769204372
2018/12/17,'002230,24.54,24.96,24.1,24.6,-0.8084,1.2522,24623340,51350698274
2018/12/18,'002230,24.57,24.78,24.15,24.4,0.1222,0.902,17736931,51413474188
2018/12/19,'002230,24.05,24.63,24.03,24.6,-2.1164,0.7737,15214645,50325358333
2018/12/20,'002230,23.58,24.18,23.12,23.9,-1.9543,1.3114,25787234,49341869001
2018/12/21,'002230,23.25,23.6,22.98,23.49,-1.3995,1.0013,19689011,48651333939
2018/12/24,'002230,23.73,23.88,23.05,23.23,2.0645,0.8694,17096076,49655748575
2018/12/25,'002230,23.91,23.91,23.05,23.5,0.7585,1.0642,20926235,50032404064
2018/12/26,'002230,23.95,24.47,23.83,23.85,0.1673,0.9452,18585740,50116105283
2018/12/27,'002230,24.42,25.11,24.3,24.49,1.9624,2.1634,42540534,51099594615
2018/12/28,'002230,24.64,25,24.45,24.7,0.9009,1.1995,23586480,51559951323
2019/1/2,'002230,25.04,25.35,24.61,24.63,1.6234,1.6728,32894190,52396963520
2019/1/3,'002230,25.44,25.85,24.88,24.98,1.5974,2.1231,41748458,53233975717
2019/1/4,'002230,27.13,27.46,25.01,25.16,6.6431,3.4826,68481699,56770352248
2019/1/7,'002230,29.27,29.58,27.2,27.49,7.8879,4.1251,81114177,61248367501
2019/1/8,'002230,29.02,29.88,28.6,29.39,-0.8541,2.937,57752434,60725234878
2019/1/9,'002230,28.99,29.59,28.7,29.02,-0.1034,2.3542,46291799,60662458963
2019/1/10,'002230,29.26,30.28,28.72,28.88,0.9314,2.6639,52383143,61227442196
2019/1/11,'002230,28.97,29.78,28.5,29.21,-0.9911,2.3304,45825202,60620608353
2019/1/14,'002230,29.13,29.64,28.91,29.4,0.5523,1.4014,27556902,60955413232
2019/1/15,'002230,29.15,29.38,28.3,29.36,0.0687,2.1368,42017934,60997263842
2019/1/16,'002230,28.79,30.18,28.7,29.02,-1.235,2.6478,52064865,60243952865
2019/1/17,'002230,27.85,28.75,27.71,28.3,-3.265,2.358,46366608,58276974202
2019/1/18,'002230,28.13,28.35,27.64,28.13,1.0054,1.5534,30546454,58862882740
2019/1/21,'002230,28.45,28.97,28.09,28.41,1.1376,1.5201,29891527,59532492497
2019/1/22,'002230,28.16,28.88,27.92,28.48,-1.0193,1.114,21904519,58925658655
2019/1/23,'002230,28.38,28.52,27.79,28.12,0.7813,0.9826,19320703,59386015363
2019/1/24,'002230,28.78,28.92,27.82,28.45,1.4094,2.2078,43413500,60223027560
2019/1/25,'002230,28.2,28.85,28.05,28.6,-2.0153,1.5961,31385296,59009359874
